Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010B, 5/2/18 12:44 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 180.38, 121.2, 301.58, 3.49, 5.79, 9.29, 0.529, 0.372, 0.466, 0.025, 0.024, 0.025, 19.838, 48.935, 31.531, 16.287, 60.467, 0.127, 2.129, 14.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0008, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 43.95, 48.41, 92.36, 1.77, 3.52, 5.29, 1.153, 0.406, 0.761, 0.018, 0.021, 0.02, 41.162, 74.447, 58.609, 11.834, 215.742, 0.025, 0.798, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0009, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 60.9, 50.88, 111.78, 2.15, 3.13, 5.28, 1.297, 0.377, 0.878, 0.02, 0.024, 0.022, 36.174, 63.067, 48.416, 5.853, 86.189, 0.721, 0.48, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 54.19, 55.0, 109.18, 1.9, 3.06, 4.96, 1.336, 0.402, 0.866, 0.031, 0.022, 0.026, 35.892, 56.938, 46.493, 7.411, 126.989, 0.23, 1.966, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 70.66, 81.05, 151.71, 1.44, 5.15, 6.58, 1.262, 0.418, 0.811, 0.022, 0.023, 0.022, 20.855, 65.01, 44.444, 13.196, 250.261, 0.083, 0.022, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0100, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 36.6, 35.28, 71.88, 0.81, 1.08, 1.89, 1.449, 0.305, 0.888, 0.024, 0.022, 0.023, 22.557, 31.456, 26.925, 2.163, 39.527, 0.138, 0.061, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0101, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 46.37, 33.98, 80.35, 1.27, 1.14, 2.41, 1.098, 0.319, 0.768, 0.019, 0.026, 0.022, 28.023, 34.247, 30.655, 10.133, 25.87, 0.235, 0.671, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0102, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 44.93, 43.82, 88.76, 1.05, 2.56, 3.61, 1.153, 0.355, 0.759, 0.018, 0.018, 0.018, 23.939, 59.765, 41.628, 9.452, 64.611, 0.103, 0.404, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0103, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.15, 32.02, 77.17, 0.64, 1.16, 1.81, 0.662, 0.334, 0.526, 0.016, 0.021, 0.018, 14.564, 37.197, 23.955, 14.362, 21.938, 0.653, 1.657, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0104, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 38.49, 37.47, 75.96, 0.75, 3.52, 4.27, 1.203, 0.441, 0.827, 0.019, 0.022, 0.02, 20.055, 96.115, 57.575, 9.765, 89.221, 0.018, 1.581, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0106, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.8, 31.81, 77.61, 0.97, 3.22, 4.19, 1.171, 0.458, 0.879, 0.032, 0.024, 0.029, 21.707, 103.683, 55.308, 5.256, 35.436, 0.049, 0.445, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0107, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 44.77, 35.98, 80.75, 0.82, 2.75, 3.57, 0.808, 0.408, 0.63, 0.02, 0.024, 0.022, 18.833, 78.185, 45.276, 14.447, 78.883, 0.221, 1.679, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0108, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.65, 43.02, 88.67, 0.83, 2.93, 3.76, 0.94, 0.421, 0.688, 0.041, 0.027, 0.034, 18.718, 69.681, 43.443, 3.443, 34.247, 0.937, 4.931, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0109, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 42.62, 58.94, 101.56, 0.89, 4.68, 5.57, 1.022, 0.46, 0.696, 0.022, 0.025, 0.023, 21.267, 81.322, 56.121, 15.954, 68.593, 0.017, 1.08, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 24.22, 20.06, 44.28, 0.44, 0.71, 1.15, 1.292, 0.344, 0.862, 0.018, 0.021, 0.02, 18.587, 36.295, 26.609, 8.363, 56.416, 0.058, 0.988, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 58.07, 30.86, 88.93, 2.37, 2.09, 4.45, 1.235, 0.398, 0.944, 0.017, 0.021, 0.018, 41.737, 69.294, 51.3, 8.201, 432.058, 0.064, 3.18, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0105, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 56.52, 37.48, 94.0, 1.25, 1.61, 2.86, 0.974, 0.322, 0.714, 0.017, 0.018, 0.017, 22.69, 43.967, 31.173, 4.683, 51.549, 0.069, 0.606, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0200, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 533.73, 82.75, 616.48, 13.09, 3.21, 16.29, 1.446, 0.348, 1.298, 0.042, 0.023, 0.04, 25.111, 39.672, 27.066, 9.636, 95.47, 0.056, 3.726, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0201, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 462.98, 70.7, 533.69, 9.71, 2.55, 12.26, 1.485, 0.351, 1.335, 0.22, 0.023, 0.194, 21.478, 36.926, 23.525, 5.995, 132.574, 0.023, 0.621, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0202, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 449.85, 107.99, 557.84, 11.03, 3.66, 14.69, 1.29, 0.33, 1.105, 0.038, 0.024, 0.035, 25.101, 34.688, 26.957, 8.61, 100.045, 0.068, 0.027, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0203, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 417.74, 52.42, 470.16, 10.35, 1.8, 12.16, 1.52, 0.335, 1.388, 0.34, 0.029, 0.305, 25.383, 35.175, 26.475, 6.252, 59.354, 0.019, 2.68, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0204, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 581.46, 65.66, 647.13, 15.78, 2.24, 18.02, 1.401, 0.329, 1.292, 0.664, 0.024, 0.599, 27.788, 34.913, 28.511, 23.093, 180.192, 0.023, 0.196, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4401, 5/2/18 12:44 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 901.38, 27.3, 928.68, 23.98, 2.91, 26.89, 2.152, 0.529, 2.104, 0.028, 0.019, 0.028, 27.243, 109.153, 29.651, 2.271, 12.808, 36.859, 0.086, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4501, 5/2/18 12:44 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 865.31, 31.16, 896.47, 21.71, 3.63, 25.34, 1.925, 0.56, 1.877, 0.026, 0.018, 0.026, 25.694, 119.356, 28.949, 4.0, 13.922, 0.0090, 0.188, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0205, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 723.85, 112.8, 836.65, 18.36, 6.73, 25.09, 1.306, 0.412, 1.186, 0.044, 0.02, 0.04, 25.976, 61.111, 30.712, 7.403, 78.622, 0.026, 0.416, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0206, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 575.14, 81.47, 656.61, 12.77, 2.92, 15.7, 1.493, 0.349, 1.352, 0.251, 0.02, 0.222, 22.743, 36.764, 24.482, 17.522, 157.714, 0.089, 0.038, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0207, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 455.82, 57.39, 513.21, 12.56, 2.06, 14.62, 1.995, 0.341, 1.811, 0.834, 0.021, 0.743, 28.216, 36.738, 29.169, 16.382, 276.373, 0.051, 0.077, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0208, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 403.02, 78.07, 481.09, 10.24, 3.09, 13.32, 1.42, 0.356, 1.248, 0.033, 0.023, 0.031, 26.01, 40.466, 28.356, 11.658, 181.277, 0.092, 0.75, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0209, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 811.11, 57.64, 868.75, 21.94, 2.28, 24.22, 1.77, 0.375, 1.678, 1.09, 0.025, 1.019, 27.7, 40.422, 28.544, 6.822, 128.12, 6.846, 36.013, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 435.55, 106.97, 542.52, 10.53, 3.46, 13.99, 1.882, 0.318, 1.573, 0.456, 0.022, 0.37, 24.764, 33.117, 26.411, 42.124, 110.086, 0.033, 0.186, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 624.75, 54.39, 679.13, 15.25, 1.67, 16.92, 1.761, 0.33, 1.646, 0.559, 0.024, 0.516, 24.996, 31.377, 25.507, 27.104, 83.315, 0.941, 2.007, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0300, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 664.49, 66.91, 731.4, 19.58, 2.27, 21.85, 1.33, 0.331, 1.239, 0.087, 0.024, 0.081, 30.17, 34.735, 30.588, 5.865, 135.336, 11.665, 4.137, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0301, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 568.37, 129.77, 698.14, 16.85, 3.46, 20.31, 1.461, 0.287, 1.243, 0.149, 0.019, 0.125, 30.364, 27.266, 29.788, 10.347, 65.197, 0.023, 1.407, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0302, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 403.08, 88.2, 491.29, 10.73, 2.8, 13.53, 1.497, 0.356, 1.292, 0.189, 0.021, 0.159, 27.248, 32.539, 28.198, 10.184, 76.694, 0.069, 4.385, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0303, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 281.62, 90.61, 372.23, 6.6, 2.83, 9.42, 1.441, 0.338, 1.173, 0.154, 0.02, 0.122, 23.988, 31.942, 25.924, 10.44, 90.294, 0.014, 1.293, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0304, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 617.74, 56.44, 674.18, 18.91, 2.15, 21.06, 1.262, 0.368, 1.187, 0.105, 0.026, 0.099, 31.346, 39.065, 31.992, 55.152, 60.396, 0.018, 0.137, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0305, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 454.05, 62.83, 516.88, 11.44, 1.8, 13.24, 1.428, 0.336, 1.296, 0.069, 0.027, 0.064, 25.796, 29.35, 26.228, 7.027, 117.594, 0.647, 0.357, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0306, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 457.23, 79.01, 536.24, 12.48, 2.77, 15.24, 1.47, 0.337, 1.303, 0.089, 0.025, 0.08, 27.947, 35.846, 29.111, 10.874, 83.918, 0.028, 2.254, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0307, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 479.77, 100.73, 580.5, 11.66, 2.75, 14.41, 1.284, 0.311, 1.116, 0.107, 0.022, 0.093, 24.886, 27.969, 25.421, 9.931, 164.035, 0.105, 1.436, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0308, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 410.11, 136.51, 546.62, 11.83, 3.96, 15.79, 1.44, 0.298, 1.155, 0.365, 0.023, 0.279, 29.547, 29.692, 29.583, 18.571, 50.981, 0.147, 3.944, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0309, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 573.6, 79.32, 652.92, 14.13, 2.61, 16.73, 1.232, 0.328, 1.122, 0.19, 0.019, 0.169, 25.221, 33.637, 26.243, 14.421, 62.079, 0.026, 0.302, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_030a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 509.25, 63.37, 572.62, 14.6, 1.71, 16.31, 1.247, 0.309, 1.143, 0.117, 0.02, 0.106, 29.358, 27.66, 29.17, 15.048, 164.359, 0.056, 0.981, 14.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_030b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 563.78, 53.79, 617.56, 13.32, 2.22, 15.54, 1.132, 0.367, 1.066, 0.041, 0.021, 0.039, 24.194, 42.299, 25.771, 13.535, 67.947, 0.02, 2.532, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0400, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 381.7, 88.16, 469.86, 6.93, 3.81, 10.73, 1.246, 0.354, 1.079, 0.225, 0.025, 0.188, 18.578, 44.248, 23.394, 18.231, 396.513, 0.05, 0.735, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0401, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 253.74, 31.32, 285.06, 7.36, 1.28, 8.63, 0.639, 0.361, 0.609, 0.02, 0.025, 0.02, 29.69, 41.77, 31.017, 177.017, 387.498, 0.022, 0.092, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0402, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 404.48, 38.16, 442.63, 12.0, 1.23, 13.23, 0.869, 0.336, 0.823, 0.027, 0.028, 0.027, 30.38, 32.93, 30.6, 13.842, 117.86, 0.055, 1.421, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0403, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 244.41, 38.72, 283.13, 5.8, 1.12, 6.91, 1.032, 0.344, 0.938, 0.023, 0.028, 0.023, 24.289, 29.548, 25.008, 8.191, 85.337, 0.058, 0.046, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0404, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 621.92, 107.12, 729.04, 13.88, 3.0, 16.88, 0.892, 0.316, 0.808, 0.124, 0.025, 0.11, 22.859, 28.656, 23.71, 20.555, 86.552, 0.022, 2.849, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0405, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 195.94, 119.75, 315.69, 4.71, 3.81, 8.51, 0.908, 0.32, 0.685, 0.023, 0.025, 0.024, 24.598, 32.544, 27.612, 12.157, 129.079, 0.041, 0.25, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0406, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 303.54, 90.0, 393.54, 6.69, 3.48, 10.16, 0.787, 0.347, 0.686, 0.028, 0.026, 0.028, 22.553, 39.586, 26.448, 17.574, 140.795, 0.07, 0.121, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0407, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 267.31, 39.11, 306.41, 2.57, 1.73, 4.3, 1.737, 0.374, 1.563, 0.224, 0.023, 0.198, 9.85, 45.387, 14.385, 8.368, 140.182, 9.57, 0.109, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0408, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 279.15, 57.35, 336.5, 7.77, 1.16, 8.93, 0.883, 0.299, 0.783, 0.022, 0.025, 0.022, 28.509, 20.717, 27.181, 54.47, 104.225, 0.09, 0.029, 12.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0409, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 577.67, 82.61, 660.27, 15.26, 2.23, 17.49, 0.779, 0.313, 0.721, 0.454, 0.027, 0.401, 27.051, 27.647, 27.125, 13.313, 168.731, 0.024, 0.287, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_040a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 320.24, 31.99, 352.23, 6.21, 1.37, 7.57, 1.281, 0.359, 1.198, 0.038, 0.028, 0.037, 19.844, 43.83, 22.022, 10.428, 341.851, 0.032, 0.059, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_040b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, raid5, Unknown, 320.81, 43.24, 364.05, 7.55, 1.3, 8.84, 0.796, 0.332, 0.741, 0.025, 0.026, 0.025, 24.083, 30.779, 24.879, 52.238, 35.711, 0.385, 0.395, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0603, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 82.32, 45.09, 127.41, 1.54, 0.84, 2.39, 2.934, 0.313, 2.007, 0.341, 0.02, 0.228, 19.194, 19.162, 19.182, 5.107, 172.428, 0.029, 0.407, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0604, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 78.49, 44.01, 122.5, 1.47, 1.29, 2.77, 3.699, 0.33, 2.489, 0.392, 0.023, 0.259, 19.196, 30.131, 23.125, 2.882, 176.91, 0.024, 0.581, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0605, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 91.96, 60.53, 152.49, 1.35, 1.17, 2.52, 2.449, 0.298, 1.595, 0.214, 0.023, 0.138, 15.078, 19.712, 16.917, 10.536, 85.05, 0.05, 0.049, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0606, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 127.3, 60.76, 188.06, 2.49, 1.79, 4.28, 3.151, 0.33, 2.24, 1.348, 0.029, 0.922, 19.998, 30.215, 23.299, 11.816, 223.723, 0.088, 6.605, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0500, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 523.0, 79.07, 602.07, 14.44, 1.4, 15.84, 0.703, 0.285, 0.648, 0.022, 0.025, 0.023, 28.28, 18.069, 26.939, 12.856, 178.93, 0.086, 1.202, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0501, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 322.37, 72.18, 394.56, 6.27, 1.61, 7.87, 0.756, 0.299, 0.673, 0.025, 0.023, 0.025, 19.909, 22.773, 20.433, 6.324, 74.485, 0.014, 0.961, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0502, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 229.34, 180.88, 410.22, 3.86, 4.54, 8.4, 0.907, 0.295, 0.637, 0.033, 0.023, 0.028, 17.256, 25.696, 20.978, 32.757, 150.182, 0.135, 1.528, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0503, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 391.37, 73.29, 464.66, 11.79, 1.89, 13.68, 0.663, 0.315, 0.608, 0.02, 0.026, 0.021, 30.841, 26.385, 30.138, 8.753, 97.52, 0.119, 1.091, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0504, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 245.91, 36.45, 282.36, 5.12, 1.04, 6.16, 0.805, 0.328, 0.743, 0.02, 0.025, 0.02, 21.329, 29.28, 22.356, 8.56, 42.056, 0.025, 0.069, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0505, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 217.92, 79.44, 297.35, 5.64, 1.82, 7.46, 1.03, 0.305, 0.836, 0.395, 0.03, 0.297, 26.516, 23.427, 25.69, 11.271, 209.0, 0.049, 0.357, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0506, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 303.02, 88.19, 391.21, 5.86, 4.32, 10.18, 0.62, 0.368, 0.564, 0.027, 0.027, 0.027, 19.804, 50.213, 26.659, 13.512, 98.146, 0.173, 0.343, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0507, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 186.4, 96.12, 282.52, 3.19, 1.87, 5.05, 0.878, 0.286, 0.676, 0.031, 0.024, 0.029, 17.509, 19.876, 18.314, 8.757, 214.717, 0.028, 1.119, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0508, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 380.63, 87.85, 468.48, 11.14, 3.28, 14.42, 1.153, 0.332, 0.999, 0.055, 0.025, 0.05, 29.979, 38.226, 31.525, 16.604, 77.125, 0.171, 0.257, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0509, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 214.53, 64.98, 279.52, 2.62, 1.94, 4.56, 1.556, 0.317, 1.268, 0.092, 0.025, 0.076, 12.497, 30.522, 16.688, 10.057, 131.965, 0.073, 0.037, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_050a, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 315.24, 75.69, 390.93, 7.08, 1.55, 8.63, 0.789, 0.292, 0.693, 0.044, 0.024, 0.04, 22.989, 20.942, 22.592, 14.814, 111.393, 0.04, 0.514, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_050b, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_C_TP, Unknown, Unknown, 349.66, 67.43, 417.09, 7.25, 1.36, 8.61, 1.277, 0.295, 1.119, 0.042, 0.023, 0.039, 21.241, 20.586, 21.135, 13.869, 75.484, 0.037, 1.257, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0600, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_D_TP, Unknown, Unknown, 498.46, 96.04, 594.5, 17.53, 6.8, 24.33, 1.045, 0.409, 0.942, 0.056, 0.02, 0.05, 36.02, 72.496, 41.912, 8.229, 486.893, 0.064, 0.319, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0601, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_D_TP, Unknown, Unknown, 836.59, 95.6, 932.19, 30.13, 1.48, 31.61, 0.854, 0.252, 0.792, 0.033, 0.019, 0.031, 36.879, 15.903, 34.728, 13.365, 507.157, 0.104, 1.117, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0602, 5/2/18 12:44 PM, 900, Tier15_CS2DS8870E_D_TP, Unknown, Unknown, 286.11, 123.92, 410.03, 8.75, 6.4, 15.15, 1.663, 0.346, 1.265, 0.08, 0.022, 0.062, 31.31, 52.872, 37.827, 18.106, 446.322, 0.089, 1.045, 13.0, 1.0 
